game_key_suffix,season,game_date_et,away,home,away_final,home_final,close_total,close_home_spread,ml_away,ml_home,source_url
sbr:2015-16:2015-11-05:CHA:DAL,2015-16,2015-11-05,CHA,DAL,108,94,200.5,-3.5,150,-170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-05:MEM:POR,2015-16,2015-11-05,MEM,POR,96,115,193.0,4.5,-185,165,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-05:MIA:MIN,2015-16,2015-11-05,MIA,MIN,96,84,197.5,4.5,-180,160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-05:UTA:DEN,2015-16,2015-11-05,UTA,DEN,96,84,191.0,3.0,-150,130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-06:ATL:NOP,2015-16,2015-11-06,ATL,NOP,121,115,206.0,2.5,-140,120,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-06:DEN:GSW,2015-16,2015-11-06,DEN,GSW,104,119,211.0,-17.0,2000,-7000,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-06:DET:PHX,2015-16,2015-11-06,DET,PHX,100,92,198.5,-4.0,160,-180,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-06:HOU:SAC,2015-16,2015-11-06,HOU,SAC,116,110,219.5,4.0,-200,170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-06:LAL:BKN,2015-16,2015-11-06,LAL,BKN,104,98,207.5,-3.0,135,-155,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-06:MIA:IND,2015-16,2015-11-06,MIA,IND,87,90,194.5,1.0,-115,-105,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-06:MIL:NYK,2015-16,2015-11-06,MIL,NYK,99,92,196.0,-1.5,100,-120,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-06:PHI:CLE,2015-16,2015-11-06,PHI,CLE,102,108,196.5,-13.5,950,-1650,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-06:TOR:ORL,2015-16,2015-11-06,TOR,ORL,87,92,196.5,6.0,-240,200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-06:WAS:BOS,2015-16,2015-11-06,WAS,BOS,98,118,209.5,-2.0,105,-125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-07:BKN:MIL,2015-16,2015-11-07,BKN,MIL,86,94,192.5,-6.5,235,-285,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-07:CHA:SAS,2015-16,2015-11-07,CHA,SAS,94,114,193.5,-9.0,400,-520,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-07:GSW:SAC,2015-16,2015-11-07,GSW,SAC,103,94,221.0,14.0,-1750,950,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-07:HOU:LAC,2015-16,2015-11-07,HOU,LAC,109,105,212.0,-5.5,205,-245,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-07:NOP:DAL,2015-16,2015-11-07,NOP,DAL,98,107,211.5,-5.5,190,-230,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-07:ORL:PHI,2015-16,2015-11-07,ORL,PHI,105,97,191.0,3.0,-145,125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-07:WAS:ATL,2015-16,2015-11-07,WAS,ATL,99,114,206.0,-4.5,175,-205,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-08:DET:POR,2015-16,2015-11-08,DET,POR,120,103,200.0,-2.0,110,-130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-08:IND:CLE,2015-16,2015-11-08,IND,CLE,97,101,197.0,-8.0,305,-370,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-08:LAL:NYK,2015-16,2015-11-08,LAL,NYK,95,99,212.0,-6.0,205,-245,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-08:PHX:OKC,2015-16,2015-11-08,PHX,OKC,103,124,212.5,-8.5,345,-425,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-08:TOR:MIA,2015-16,2015-11-08,TOR,MIA,76,96,190.5,-3.0,130,-150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-09:CHI:PHI,2015-16,2015-11-09,CHI,PHI,111,88,198.5,10.5,-725,525,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-09:DET:GSW,2015-16,2015-11-09,DET,GSW,95,109,209.5,-12.5,800,-1300,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-09:MEM:LAC,2015-16,2015-11-09,MEM,LAC,92,94,200.0,-7.0,230,-290,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-09:MIN:ATL,2015-16,2015-11-09,MIN,ATL,117,107,204.0,-8.5,325,-400,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-09:ORL:IND,2015-16,2015-11-09,ORL,IND,84,97,195.0,-4.0,160,-180,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-09:SAS:SAC,2015-16,2015-11-09,SAS,SAC,106,88,202.5,7.5,-340,275,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-10:CHA:MIN,2015-16,2015-11-10,CHA,MIN,104,95,201.5,3.5,-165,145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-10:DAL:NOP,2015-16,2015-11-10,DAL,NOP,105,120,211.0,-2.5,125,-145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-10:LAL:MIA,2015-16,2015-11-10,LAL,MIA,88,101,199.5,-11.0,575,-800,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-10:NYK:TOR,2015-16,2015-11-10,NYK,TOR,111,109,196.5,-7.5,250,-315,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-10:OKC:WAS,2015-16,2015-11-10,OKC,WAS,125,101,215.5,7.0,-290,230,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-10:UTA:CLE,2015-16,2015-11-10,UTA,CLE,114,118,187.0,-5.5,195,-235,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-11:BKN:HOU,2015-16,2015-11-11,BKN,HOU,106,98,208.0,-11.5,700,-1000,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-11:GSW:MEM,2015-16,2015-11-11,GSW,MEM,100,84,200.0,7.0,-330,265,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-11:IND:BOS,2015-16,2015-11-11,IND,BOS,102,91,203.0,-3.5,140,-160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-11:LAC:DAL,2015-16,2015-11-11,LAC,DAL,108,118,211.5,7.0,-290,230,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-11:LAL:ORL,2015-16,2015-11-11,LAL,ORL,99,101,201.5,-8.0,305,-375,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-11:MIL:DEN,2015-16,2015-11-11,MIL,DEN,102,103,193.5,-4.0,150,-170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-11:NOP:ATL,2015-16,2015-11-11,NOP,ATL,98,106,208.5,-13.0,850,-1450,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-11:NYK:CHA,2015-16,2015-11-11,NYK,CHA,93,95,201.0,-6.5,215,-265,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-11:SAS:POR,2015-16,2015-11-11,SAS,POR,113,101,205.0,5.5,-250,210,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-11:TOR:PHI,2015-16,2015-11-11,TOR,PHI,119,103,196.5,9.5,-500,400,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-12:GSW:MIN,2015-16,2015-11-12,GSW,MIN,129,116,211.0,10.0,-600,460,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-12:UTA:MIA,2015-16,2015-11-12,UTA,MIA,91,92,184.0,-3.5,145,-165,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-13:BKN:SAC,2015-16,2015-11-13,BKN,SAC,109,111,204.5,-6.5,225,-275,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-13:CHA:CHI,2015-16,2015-11-13,CHA,CHI,97,102,200.0,-6.5,235,-285,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-13:CLE:NYK,2015-16,2015-11-13,CLE,NYK,90,84,203.5,7.0,-290,240,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-13:HOU:DEN,2015-16,2015-11-13,HOU,DEN,98,107,210.5,6.5,-270,220,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-13:LAL:DAL,2015-16,2015-11-13,LAL,DAL,82,90,210.0,-7.5,280,-340,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-13:MIN:IND,2015-16,2015-11-13,MIN,IND,103,107,200.0,-7.5,285,-355,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-13:NOP:TOR,2015-16,2015-11-13,NOP,TOR,81,100,205.5,-10.0,465,-615,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-13:PHI:OKC,2015-16,2015-11-13,PHI,OKC,85,102,206.5,-13.0,960,-1360,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-13:POR:MEM,2015-16,2015-11-13,POR,MEM,100,101,193.5,-6.5,245,-295,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-13:UTA:ORL,2015-16,2015-11-13,UTA,ORL,93,102,189.5,1.5,-120,100,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-14:DAL:HOU,2015-16,2015-11-14,DAL,HOU,110,98,208.0,-7.5,280,-350,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-14:DEN:PHX,2015-16,2015-11-14,DEN,PHX,81,105,205.0,-7.5,265,-325,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-14:DET:LAC,2015-16,2015-11-14,DET,LAC,96,101,196.5,-2.5,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-14:ORL:WAS,2015-16,2015-11-14,ORL,WAS,99,108,203.5,-5.5,195,-230,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-14:PHI:SAS,2015-16,2015-11-14,PHI,SAS,83,92,193.5,-16.0,1855,-3105,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-15:BOS:OKC,2015-16,2015-11-15,BOS,OKC,100,85,211.5,-5.5,190,-225,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-15:DET:LAL,2015-16,2015-11-15,DET,LAL,85,97,201.0,4.5,-195,170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-15:MEM:MIN,2015-16,2015-11-15,MEM,MIN,114,106,192.5,4.5,-185,160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-15:NOP:NYK,2015-16,2015-11-15,NOP,NYK,87,95,203.5,-1.5,105,-125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-15:POR:CHA,2015-16,2015-11-15,POR,CHA,94,106,206.0,-4.5,165,-190,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-15:TOR:SAC,2015-16,2015-11-15,TOR,SAC,101,107,208.5,2.0,-125,105,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-16:BOS:HOU,2015-16,2015-11-16,BOS,HOU,111,95,206.0,-5.0,175,-205,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-16:DAL:PHI,2015-16,2015-11-16,DAL,PHI,92,86,203.0,8.0,-405,325,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-16:IND:CHI,2015-16,2015-11-16,IND,CHI,95,96,197.0,-6.5,230,-280,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-16:LAL:PHX,2015-16,2015-11-16,LAL,PHX,101,120,205.0,-11.0,610,-810,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-16:OKC:MEM,2015-16,2015-11-16,OKC,MEM,114,122,197.5,-2.5,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-16:POR:SAS,2015-16,2015-11-16,POR,SAS,80,93,200.5,-12.0,735,-1035,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-17:ATL:BKN,2015-16,2015-11-17,ATL,BKN,88,90,198.0,4.5,-190,165,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-17:CHA:NYK,2015-16,2015-11-17,CHA,NYK,94,102,196.0,-1.0,-110,-110,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-17:CLE:DET,2015-16,2015-11-17,CLE,DET,99,104,195.5,4.5,-190,165,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-17:DEN:NOP,2015-16,2015-11-17,DEN,NOP,115,98,207.5,-6.0,205,-245,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-17:MIL:WAS,2015-16,2015-11-17,MIL,WAS,86,115,197.0,-3.5,140,-160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-17:MIN:MIA,2015-16,2015-11-17,MIN,MIA,103,91,199.5,-8.5,330,-410,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-17:TOR:GSW,2015-16,2015-11-17,TOR,GSW,110,115,208.5,-9.5,410,-535,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-18:BKN:CHA,2015-16,2015-11-18,BKN,CHA,111,116,193.5,-6.5,235,-285,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-18:CHI:PHX,2015-16,2015-11-18,CHI,PHX,103,97,203.0,-3.0,135,-155,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-18:DAL:BOS,2015-16,2015-11-18,DAL,BOS,106,102,208.0,-5.0,175,-205,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-18:DEN:SAS,2015-16,2015-11-18,DEN,SAS,98,109,198.0,-13.5,925,-1325,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-18:IND:PHI,2015-16,2015-11-18,IND,PHI,112,85,190.5,6.0,-265,215,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-18:NOP:OKC,2015-16,2015-11-18,NOP,OKC,103,110,212.5,-12.0,740,-1040,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-18:SAC:ATL,2015-16,2015-11-18,SAC,ATL,97,103,209.0,-2.5,125,-145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-18:TOR:UTA,2015-16,2015-11-18,TOR,UTA,89,93,191.0,-4.5,160,-180,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-19:GSW:LAC,2015-16,2015-11-19,GSW,LAC,124,117,213.5,5.5,-220,185,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-19:MIL:CLE,2015-16,2015-11-19,MIL,CLE,100,115,192.5,-10.0,530,-680,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-19:SAC:MIA,2015-16,2015-11-19,SAC,MIA,109,116,203.0,-10.0,435,-560,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-20:BKN:BOS,2015-16,2015-11-20,BKN,BOS,95,120,204.0,-9.0,355,-445,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-20:CHI:GSW,2015-16,2015-11-20,CHI,GSW,94,106,208.0,-9.0,381,-481,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-20:DET:MIN,2015-16,2015-11-20,DET,MIN,96,86,202.5,2.5,-135,115,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-20:HOU:MEM,2015-16,2015-11-20,HOU,MEM,84,96,200.0,-2.5,125,-145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-20:LAC:POR,2015-16,2015-11-20,LAC,POR,91,102,210.0,4.0,-180,155,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-20:NYK:OKC,2015-16,2015-11-20,NYK,OKC,93,90,206.5,-6.5,220,-270,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-20:PHI:CHA,2015-16,2015-11-20,PHI,CHA,88,113,198.0,-11.0,550,-725,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-20:PHX:DEN,2015-16,2015-11-20,PHX,DEN,114,107,206.5,3.0,-150,130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-20:SAS:NOP,2015-16,2015-11-20,SAS,NOP,90,104,201.0,7.0,-325,265,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-20:TOR:LAL,2015-16,2015-11-20,TOR,LAL,102,91,203.5,6.5,-285,235,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-20:UTA:DAL,2015-16,2015-11-20,UTA,DAL,93,102,196.0,-1.5,105,-125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-21:ATL:CLE,2015-16,2015-11-21,ATL,CLE,97,109,198.5,-5.5,195,-230,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-21:MEM:SAS,2015-16,2015-11-21,MEM,SAS,82,92,190.0,-8.0,290,-360,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-21:MIL:IND,2015-16,2015-11-21,MIL,IND,86,123,192.5,-4.5,175,-205,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-21:NYK:HOU,2015-16,2015-11-21,NYK,HOU,107,102,202.0,-4.5,165,-190,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-21:PHI:MIA,2015-16,2015-11-21,PHI,MIA,91,96,194.0,-12.5,865,-1215,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-21:SAC:ORL,2015-16,2015-11-21,SAC,ORL,97,91,209.0,-3.0,130,-150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-21:WAS:DET,2015-16,2015-11-21,WAS,DET,97,95,206.5,0.0,-105,-115,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-22:BOS:BKN,2015-16,2015-11-22,BOS,BKN,101,111,201.0,5.5,-215,185,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-22:DAL:OKC,2015-16,2015-11-22,DAL,OKC,114,117,208.5,-3.5,135,-155,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-22:GSW:DEN,2015-16,2015-11-22,GSW,DEN,118,105,210.0,12.5,-1050,750,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-22:PHX:NOP,2015-16,2015-11-22,PHX,NOP,116,122,210.5,-1.0,-105,-115,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-22:POR:LAL,2015-16,2015-11-22,POR,LAL,107,93,204.5,2.5,-150,130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-22:TOR:LAC,2015-16,2015-11-22,TOR,LAC,91,80,203.5,-6.5,230,-280,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-23:NYK:MIA,2015-16,2015-11-23,NYK,MIA,78,95,189.5,-5.0,185,-215,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-23:OKC:UTA,2015-16,2015-11-23,OKC,UTA,111,89,201.0,-2.0,110,-130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-23:ORL:CLE,2015-16,2015-11-23,ORL,CLE,103,117,199.5,-8.0,350,-420,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-23:PHI:MIN,2015-16,2015-11-23,PHI,MIN,95,100,200.0,-7.0,270,-330,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-23:PHX:SAS,2015-16,2015-11-23,PHX,SAS,84,98,196.5,-10.0,425,-550,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-24:BOS:ATL,2015-16,2015-11-24,BOS,ATL,97,121,205.0,-2.5,125,-145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-24:CHI:POR,2015-16,2015-11-24,CHI,POR,93,88,201.5,2.5,-140,120,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-24:DAL:MEM,2015-16,2015-11-24,DAL,MEM,96,110,196.0,-2.5,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-24:IND:WAS,2015-16,2015-11-24,IND,WAS,123,106,207.0,-3.0,135,-155,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-24:LAC:DEN,2015-16,2015-11-24,LAC,DEN,111,94,206.0,7.0,-300,250,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-24:LAL:GSW,2015-16,2015-11-24,LAL,GSW,77,111,215.0,-17.0,2000,-9900,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-25:ATL:MIN,2015-16,2015-11-25,ATL,MIN,95,99,207.0,3.0,-155,135,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-25:BKN:OKC,2015-16,2015-11-25,BKN,OKC,99,110,210.5,-12.5,750,-1200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-25:CLE:TOR,2015-16,2015-11-25,CLE,TOR,99,103,200.5,3.0,-150,130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-25:DAL:SAS,2015-16,2015-11-25,DAL,SAS,83,88,197.0,-9.5,450,-600,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-25:MEM:HOU,2015-16,2015-11-25,MEM,HOU,102,93,198.0,-4.5,160,-180,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-25:NOP:PHX,2015-16,2015-11-25,NOP,PHX,120,114,211.5,-4.0,160,-180,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-25:NYK:ORL,2015-16,2015-11-25,NYK,ORL,91,100,195.0,-1.5,105,-125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
sbr:2015-16:2015-11-25:PHI:BOS,2015-16,2015-11-25,PHI,BOS,80,84,201.0,-11.5,650,-1000,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2015-16
